KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
53397366,0,,,169,91,78,16,8,8,153,83,70,105,59,46,144,80,64,140,77,63,48,24,24,27,14,13,3,2,1,0,0,0,3,1,2,69,69,17,20,20,9,2,1,0,52,46,6,2,33,1,10,9
53397367,0,,,1944,980,964,169,84,85,1772,893,879,1145,595,550,1713,865,848,1664,840,824,627,298,329,266,118,148,55,18,37,5,2,3,50,30,20,788,788,191,276,169,91,42,14,5,591,524,67,43,406,29,70,138
53397368,0,,,266,138,128,18,9,9,243,126,117,129,71,58,238,122,116,236,122,114,114,55,59,40,21,19,10,3,7,1,0,1,1,0,1,101,101,20,32,26,18,1,2,2,79,68,11,3,69,0,16,24
53397369,0,,,345,172,173,45,24,21,298,146,152,174,88,86,293,144,149,284,138,146,124,58,66,52,21,31,16,4,12,2,0,2,0,0,0,118,118,20,37,19,26,10,4,2,94,69,25,11,76,0,13,23
53397370,0,,,347,183,164,29,17,12,317,165,152,206,111,95,305,158,147,294,151,143,111,54,57,47,21,26,13,7,6,1,0,1,1,0,1,133,133,35,35,30,21,6,4,2,96,75,21,3,72,1,13,19
53397371,0,,,4050,2060,1990,397,197,200,3581,1823,1758,2242,1195,1047,3497,1782,1715,3426,1746,1680,1339,628,711,712,334,378,146,63,83,10,1,9,132,73,59,1959,1958,817,556,334,183,48,14,6,1126,1053,73,130,898,158,286,271
53397372,0,,,1213,630,583,194,97,97,1017,531,486,708,383,325,991,517,474,972,504,468,309,148,161,113,53,60,23,10,13,2,0,2,16,6,10,488,487,145,137,90,84,21,9,1,336,308,28,58,205,21,49,65
53397373,0,,,483,242,241,60,32,28,423,210,213,278,142,136,403,199,204,390,193,197,145,68,77,65,25,40,20,7,13,3,0,3,3,0,3,166,166,25,49,35,39,12,3,3,140,117,23,11,93,0,13,30
53397374,0,,,163,82,81,30,15,15,132,66,66,110,55,55,121,59,62,115,57,58,22,11,11,12,6,6,3,2,1,0,0,0,1,0,1,50,50,3,18,5,13,9,2,0,47,41,6,5,14,0,1,5
53397375,0,,,97,47,50,2,1,1,95,46,49,66,33,33,94,45,49,92,44,48,29,13,16,12,6,6,1,1,0,0,0,0,0,0,0,38,38,6,10,18,3,1,0,0,32,28,4,0,20,0,1,3
53397376,0,,,1188,608,580,155,78,77,1030,527,503,686,361,325,985,508,477,952,491,461,344,166,178,134,58,76,37,10,27,3,1,2,17,8,9,443,443,96,143,82,79,22,17,4,345,292,53,38,221,19,41,73
53397377,0,,,822,420,402,93,50,43,722,363,359,488,258,230,705,353,352,690,346,344,234,105,129,106,50,56,20,7,13,2,0,2,31,11,20,367,367,144,102,54,44,9,8,6,217,181,36,33,149,58,23,45
53397378,0,,,152,77,75,15,8,7,137,69,68,76,38,38,132,65,67,129,62,67,61,31,30,36,15,21,14,5,9,0,0,0,1,0,1,56,56,9,23,9,9,2,4,0,46,34,12,2,38,0,5,13
53397379,0,,,508,273,235,41,23,18,467,250,217,297,162,135,456,242,214,449,239,210,170,88,82,73,32,41,26,9,17,0,0,0,3,1,2,184,184,37,63,34,25,13,7,5,146,112,34,10,118,0,26,27
53397380,0,,,1368,672,696,103,50,53,1264,622,642,623,309,314,1239,607,632,1221,597,624,641,313,328,231,114,117,65,28,37,6,2,4,5,1,4,572,572,94,276,113,68,16,4,1,472,439,33,29,401,0,67,186
53397381,0,,,434,229,205,47,27,20,387,202,185,239,122,117,373,196,177,370,194,176,148,80,68,60,30,30,26,14,12,3,2,1,1,0,1,163,163,36,52,31,28,10,4,2,126,99,27,14,97,1,22,23
53397382,0,,,319,157,162,28,9,19,291,148,143,193,100,93,284,145,139,279,142,137,98,48,50,50,24,26,17,8,9,1,0,1,0,0,0,113,113,20,34,25,22,7,3,2,92,78,14,7,61,0,9,17
53397383,0,,,183,92,91,18,10,8,165,82,83,96,50,46,162,82,80,159,81,78,69,32,37,26,11,15,7,2,5,1,0,1,0,0,0,69,69,11,28,13,13,1,2,1,56,47,9,4,45,0,9,12
53397384,0,,,273,130,143,40,19,21,230,109,121,139,68,71,227,107,120,221,103,118,91,41,50,46,16,30,25,6,19,2,0,2,3,0,3,95,94,22,29,17,18,4,1,3,72,58,14,9,52,0,11,13
53397385,0,,,3087,1583,1504,248,129,119,2830,1445,1385,1563,800,763,2755,1403,1352,2695,1368,1327,1267,645,622,474,251,223,94,39,55,4,1,3,52,28,24,1235,1234,235,511,267,140,58,16,7,987,880,107,56,773,17,116,325
53397386,0,,,1139,604,535,131,75,56,999,521,478,745,398,347,961,504,457,938,490,448,254,123,131,109,48,61,21,8,13,1,0,1,68,43,25,471,471,150,125,90,69,32,3,2,320,286,34,36,176,45,43,47
53397387,0,,,123,57,66,9,8,1,114,49,65,77,30,47,111,48,63,108,47,61,37,19,18,12,5,7,5,1,4,0,0,0,12,0,12,49,49,15,13,10,6,4,0,1,34,27,7,2,26,8,2,11
53397388,0,,,108,56,52,2,2,0,106,54,52,64,35,29,103,53,50,103,53,50,42,19,23,22,8,14,12,5,7,0,0,0,0,0,0,36,36,5,6,15,6,3,0,1,31,22,9,0,22,0,1,4
53397389,0,,,391,204,187,24,13,11,367,191,176,216,119,97,357,186,171,351,182,169,151,72,79,69,32,37,22,9,13,2,1,1,6,4,2,152,152,36,44,35,26,8,3,0,114,98,16,9,99,3,22,17
53397390,0,,,2898,1435,1463,202,103,99,2691,1331,1360,1353,664,689,2630,1299,1331,2572,1264,1308,1338,667,671,385,194,191,75,28,47,6,2,4,16,5,11,1255,1255,262,562,265,122,37,5,2,988,930,58,44,844,18,150,384
53397391,0,,,2868,1481,1387,373,190,183,2341,1205,1136,1519,811,708,2286,1176,1110,2218,1140,1078,822,394,428,378,159,219,121,33,88,14,2,12,41,24,17,1279,1276,520,350,162,176,51,11,6,745,685,60,122,472,109,105,182
53397392,0,,,2102,1058,1044,471,267,204,1553,753,800,1192,600,592,1520,737,783,1473,712,761,361,153,208,198,74,124,78,27,51,11,0,11,15,6,9,809,808,266,171,143,156,56,9,7,533,482,51,161,205,75,39,58
53397393,0,,,180,93,87,15,12,3,165,81,84,95,46,49,160,79,81,159,78,81,70,35,35,33,14,19,5,0,5,0,0,0,0,0,0,70,70,10,33,14,6,5,1,1,60,53,7,4,45,0,8,18
53397394,0,,,334,175,159,22,9,13,310,165,145,189,101,88,305,162,143,300,159,141,121,64,57,52,24,28,12,6,6,0,0,0,3,1,2,125,125,25,44,25,19,6,3,3,98,83,15,5,79,1,12,25
53397395,0,,,534,272,262,46,19,27,484,251,233,289,167,122,470,243,227,461,236,225,195,84,111,81,32,49,21,4,17,0,0,0,4,4,0,203,203,47,65,40,29,15,5,2,153,123,30,8,121,8,19,35
53397396,0,,,248,118,130,26,15,11,221,102,119,122,59,63,219,100,119,218,100,118,99,43,56,43,15,28,17,2,15,1,0,1,0,0,0,94,94,18,35,16,17,4,4,0,75,56,19,8,61,0,9,16
53397397,0,,,553,281,272,67,39,28,484,241,243,293,154,139,474,235,239,465,229,236,191,87,104,80,36,44,34,13,21,1,0,1,4,0,4,187,187,22,57,57,25,15,7,4,165,121,44,18,121,0,16,30
53397398,0,,,241,124,117,17,8,9,224,116,108,147,76,71,211,105,106,202,100,102,77,40,37,33,15,18,9,5,4,1,1,0,2,0,2,86,86,18,24,21,7,12,4,0,67,53,14,1,55,0,12,15
53397399,0,,,533,226,307,32,15,17,501,211,290,179,86,93,489,205,284,485,204,281,322,125,197,229,73,156,125,27,98,22,2,20,2,0,2,126,125,24,43,31,15,8,1,3,99,81,18,7,84,0,18,29
53397400,0,,,321,141,180,28,13,15,275,117,158,130,66,64,272,115,157,270,113,157,145,51,94,109,31,78,69,12,57,18,4,14,1,0,1,85,84,17,22,21,14,7,3,0,63,53,10,6,40,0,10,7
53397401,0,,,698,355,343,78,38,40,542,273,269,338,178,160,529,265,264,520,259,261,204,95,109,103,48,55,22,7,15,3,1,2,4,4,0,248,248,46,65,61,50,19,5,2,183,153,30,19,134,0,23,29
53397402,0,,,1256,627,629,152,73,79,958,476,482,609,304,305,931,464,467,912,454,458,349,172,177,148,70,78,34,14,20,3,1,2,1,0,1,436,436,72,126,94,88,44,7,5,325,264,61,32,229,1,41,63
53397403,0,,,12,8,4,0,0,0,12,8,4,6,5,1,12,8,4,12,8,4,6,3,3,3,1,2,0,0,0,0,0,0,0,0,0,4,4,0,2,1,0,1,0,0,4,3,1,0,4,0,0,0
53397404,0,,,2701,1269,1432,295,140,155,2376,1111,1265,1484,757,727,2315,1076,1239,2286,1058,1228,892,354,538,519,185,334,222,54,168,33,1,32,55,25,30,1024,1020,321,300,212,146,33,4,4,689,633,56,117,413,59,109,120
53397405,0,,,9269,4566,4703,1028,526,502,8060,3930,4130,5573,2813,2760,7791,3776,4015,7617,3691,3926,2487,1117,1370,1272,568,704,286,119,167,15,3,12,120,54,66,4178,4174,1487,1251,784,512,109,21,10,2634,2441,193,350,1654,302,453,528
53397406,0,,,8629,4259,4370,1212,620,592,7257,3550,3707,5770,2883,2887,7063,3461,3602,6895,3389,3506,1487,667,820,726,297,429,196,61,135,15,3,12,85,39,46,3895,3892,1464,1053,732,502,120,17,4,2365,2253,112,458,919,429,223,306
53397407,0,,,6573,3260,3313,843,430,413,5580,2756,2824,4081,2076,2005,5370,2635,2735,5233,2565,2668,1499,680,819,706,303,403,160,60,100,12,6,6,61,26,35,2827,2824,949,781,515,443,109,24,3,1860,1756,104,218,993,101,265,317
53397408,0,,,10409,5468,4941,1226,634,592,9054,4785,4269,6858,3793,3065,8706,4599,4107,8392,4420,3972,2196,992,1204,1100,434,666,330,108,222,33,7,26,94,36,58,4037,4017,1272,1037,840,650,175,34,9,2712,2506,206,318,1437,174,411,408
53397409,0,,,11338,5579,5759,1234,661,573,9777,4778,4999,7141,3625,3516,9517,4645,4872,9334,4564,4770,2636,1153,1483,1313,506,807,442,141,301,42,9,33,224,94,130,5643,5588,2612,1344,888,590,125,22,7,2921,2716,205,389,1772,512,653,447
53397410,0,,,761,381,380,88,43,45,589,294,295,407,211,196,579,290,289,565,281,284,182,83,99,86,39,47,19,5,14,3,1,2,5,3,2,276,276,64,67,63,47,25,9,1,194,156,38,17,120,6,17,23
53397411,0,,,826,339,487,97,53,44,642,260,382,457,171,286,625,246,379,612,238,374,185,89,96,83,37,46,18,7,11,2,1,1,3,0,3,375,375,183,57,66,37,19,5,8,177,141,36,20,118,116,18,27
53397412,0,,,630,316,314,42,19,23,534,269,265,248,131,117,515,256,259,504,250,254,286,138,148,196,94,102,99,44,55,9,1,8,1,1,0,165,164,25,52,32,39,12,3,1,124,106,18,6,78,1,13,26
53397414,0,,,1704,806,898,184,103,81,1513,698,815,780,392,388,1479,683,796,1459,673,786,733,306,427,456,180,276,179,47,132,18,4,14,4,2,2,626,621,178,198,108,97,22,15,3,438,385,53,50,365,2,122,99
53397415,0,,,2941,1393,1548,476,239,237,2451,1144,1307,1657,849,808,2387,1112,1275,2336,1081,1255,794,295,499,527,166,361,234,59,175,31,4,27,22,11,11,1057,1055,232,307,260,186,62,6,2,808,747,61,203,393,50,93,124
53397416,0,,,4479,2240,2239,1090,556,534,3330,1650,1680,2788,1406,1382,3261,1606,1655,3222,1590,1632,542,244,298,271,120,151,82,33,49,5,2,3,51,30,21,1711,1709,381,475,405,357,78,9,4,1299,1249,50,502,359,76,93,111
53397417,0,,,4602,2312,2290,573,300,273,3889,1949,1940,2878,1492,1386,3731,1862,1869,3645,1822,1823,1011,457,554,486,203,283,113,37,76,8,0,8,51,23,28,1968,1963,671,539,392,275,64,18,4,1269,1180,89,180,663,89,160,214
53397418,0,,,13616,6514,7102,1511,751,760,11480,5504,5976,8326,4083,4243,11125,5331,5794,10852,5207,5645,3154,1421,1733,1633,685,948,449,161,288,33,13,20,204,95,109,6286,6283,2642,1540,1031,814,197,47,12,3588,3285,303,419,2134,546,610,580
53397419,0,,,9897,4885,5012,1316,680,636,8342,4106,4236,6384,3228,3156,8020,3928,4092,7678,3723,3955,1958,878,1080,940,380,560,301,95,206,29,5,24,144,60,84,4266,4263,1529,1037,812,701,147,32,5,2693,2532,161,311,1289,235,379,376
53397420,0,,,134,71,63,24,17,7,100,46,54,65,30,35,98,46,52,97,45,52,35,16,19,15,5,10,8,3,5,1,0,1,0,0,0,46,46,7,12,12,9,5,1,0,37,31,6,7,21,0,4,6
53397421,0,,,1155,524,631,165,94,71,755,357,398,574,278,296,722,338,384,710,332,378,181,79,102,81,34,47,23,7,16,1,0,1,4,0,4,396,393,121,83,71,82,25,10,1,240,201,39,24,112,54,15,35
53397422,0,,,547,281,266,53,29,24,448,230,218,316,166,150,435,225,210,424,220,204,132,64,68,65,30,35,15,7,8,0,0,0,3,3,0,192,191,40,45,50,36,14,4,2,141,119,22,16,89,1,22,23
53397423,0,,,17,8,9,1,0,1,16,8,8,8,5,3,16,8,8,14,7,7,8,3,5,3,1,2,1,1,0,0,0,0,0,0,0,5,5,1,0,1,2,1,0,0,4,0,4,0,5,0,1,0
53397424,0,,,728,380,348,67,45,22,657,332,325,413,216,197,635,320,315,623,313,310,244,116,128,112,55,57,25,6,19,1,0,1,2,0,2,283,282,67,98,57,41,11,5,3,213,193,20,10,163,0,37,56
53397425,0,,,1653,803,850,209,105,104,1434,689,745,915,461,454,1370,654,716,1313,625,688,519,228,291,295,119,176,92,25,67,7,2,5,25,13,12,579,577,120,173,130,97,45,9,3,453,408,45,59,282,2,69,86
53397426,0,,,2316,1126,1190,300,158,142,1870,926,944,1158,603,555,1819,901,918,1779,878,901,712,323,389,399,175,224,113,37,76,14,3,11,8,1,7,771,767,150,230,189,138,45,11,4,612,545,67,91,392,5,90,118
53397427,0,,,5851,2864,2987,746,364,382,5001,2444,2557,3331,1722,1609,4820,2350,2470,4698,2276,2422,1670,722,948,909,366,543,289,90,199,24,5,19,49,20,29,2371,2368,719,691,450,376,102,24,6,1634,1519,115,185,994,89,257,327
53397428,0,,,14007,6917,7090,2121,1100,1021,11379,5579,5800,9313,4649,4664,10950,5347,5603,10675,5212,5463,2066,930,1136,990,390,600,347,126,221,19,6,13,192,93,99,6341,6337,2543,1466,1126,971,202,26,3,3733,3574,159,523,1397,568,408,406
53397429,0,,,14064,6850,7214,1921,985,936,11722,5711,6011,9265,4594,4671,11365,5537,5828,11108,5416,5692,2457,1117,1340,1153,457,696,368,122,246,22,4,18,196,72,124,6069,6063,2003,1673,1271,926,155,31,4,3999,3805,194,583,1639,302,437,526
53397430,0,,,619,313,306,56,27,29,509,260,249,338,182,156,484,242,242,473,234,239,171,78,93,78,38,40,20,7,13,2,1,1,3,0,3,218,218,38,61,56,37,17,7,2,165,131,34,14,106,4,14,27
53397431,0,,,391,196,195,41,23,18,311,152,159,212,107,105,300,149,151,291,145,146,99,45,54,47,22,25,9,3,6,0,0,0,8,3,5,140,140,23,44,32,28,9,3,1,104,88,16,8,63,0,8,18
53397432,0,,,398,192,206,31,19,12,348,165,183,183,102,81,340,161,179,335,156,179,165,63,102,114,38,76,72,16,56,12,0,12,19,15,4,117,116,30,26,28,23,5,2,2,81,65,16,7,51,3,9,7
53397433,0,,,676,325,351,54,26,28,603,288,315,296,151,145,588,276,312,576,267,309,307,137,170,186,71,115,76,22,54,12,2,10,3,0,3,236,235,66,76,43,25,18,6,1,163,139,24,9,141,4,36,39
53397434,0,,,2669,1280,1389,189,102,87,2335,1090,1245,1273,662,611,2262,1053,1209,2212,1030,1182,1062,428,634,645,227,418,258,70,188,33,3,30,33,18,15,940,935,215,321,184,140,55,16,4,683,600,83,41,517,8,112,154
53397435,0,,,1558,736,822,140,71,69,1357,632,725,745,383,362,1318,613,705,1302,605,697,612,249,363,382,148,234,129,31,98,22,2,20,9,3,6,583,581,159,192,112,75,33,9,1,413,362,51,29,307,15,63,99
53397436,0,,,1857,940,917,182,81,101,1544,792,752,1074,559,515,1488,766,722,1448,744,704,470,233,237,242,115,127,44,19,25,0,0,0,19,13,6,765,765,223,224,152,118,34,10,4,508,459,49,41,323,18,88,99
53397437,0,,,2323,1131,1192,268,138,130,2015,974,1041,1290,641,649,1962,948,1014,1935,932,1003,725,333,392,388,181,207,102,48,54,2,0,2,24,8,16,980,978,245,362,197,133,31,7,3,719,660,59,82,478,13,115,175
53397438,0,,,9921,5018,4903,1143,588,555,8422,4274,4148,6359,3332,3027,8197,4154,4043,8033,4067,3966,2063,942,1121,1059,443,616,335,119,216,19,5,14,155,78,77,4846,4845,2210,1163,739,588,117,20,8,2575,2376,199,346,1392,566,423,394
53397439,0,,,10092,5081,5011,1302,685,617,8495,4264,4231,6440,3351,3089,8251,4145,4106,8048,4040,4008,2055,913,1142,1051,434,617,287,105,182,20,3,17,123,58,65,4623,4620,1843,1183,819,601,145,24,5,2731,2565,166,426,1369,402,436,377
53397440,0,,,140,72,68,17,13,4,106,52,54,64,33,31,104,52,52,101,52,49,42,19,23,18,9,9,2,0,2,1,0,1,6,6,0,47,47,9,14,7,7,7,2,1,33,22,11,5,23,2,1,8
53397441,0,,,174,97,77,22,15,7,152,82,70,82,45,37,145,78,67,141,76,65,70,37,33,31,14,17,13,6,7,2,1,1,2,0,2,63,63,13,20,11,11,5,2,1,50,41,9,4,46,1,11,13
53397442,0,,,186,93,93,15,7,8,171,86,85,94,53,41,171,86,85,168,84,84,77,33,44,36,10,26,18,5,13,2,1,1,1,0,1,64,64,12,20,16,6,5,2,3,51,35,16,5,49,0,5,10
53397443,0,,,337,174,163,20,8,12,308,163,145,176,100,76,304,161,143,295,159,136,132,63,69,63,27,36,13,6,7,0,0,0,2,0,2,131,131,25,51,26,16,10,3,0,103,89,14,8,83,0,11,23
53397444,0,,,5246,2488,2758,333,185,148,4575,2121,2454,2374,1176,1198,4480,2076,2404,4409,2037,2372,2201,945,1256,1262,530,732,268,80,188,22,5,17,59,34,25,2519,2516,988,860,395,203,55,11,4,1435,1319,116,67,1444,25,540,408
53397445,0,,,6322,3117,3205,717,357,360,5139,2503,2636,3119,1607,1512,5023,2439,2584,4952,2408,2544,2020,896,1124,1100,472,628,252,88,164,17,3,14,112,56,56,2783,2779,1002,840,484,335,92,19,7,1650,1518,132,250,1265,70,431,390
53397446,0,,,4080,2042,2038,656,308,348,3175,1584,1591,2279,1176,1103,3064,1525,1539,2985,1486,1499,896,408,488,411,170,241,120,41,79,13,0,13,65,38,27,1519,1518,351,432,312,308,89,23,3,1100,1024,76,190,532,40,98,165
53397447,0,,,5902,2919,2983,686,339,347,5063,2514,2549,3337,1731,1606,4900,2433,2467,4800,2384,2416,1726,783,943,985,413,572,322,130,192,22,4,18,84,43,41,2330,2325,670,676,466,396,98,15,4,1621,1518,103,184,967,59,251,313
53397448,0,,,7232,3655,3577,1053,550,503,6003,3033,2970,4453,2320,2133,5780,2921,2859,5638,2848,2790,1550,713,837,767,346,421,202,76,126,15,7,8,88,36,52,3061,3059,1016,802,572,515,123,25,6,2015,1883,132,289,1039,99,296,321
53397449,0,,,3712,1861,1851,479,253,226,3078,1536,1542,2324,1202,1122,2982,1489,1493,2914,1456,1458,754,334,420,348,141,207,117,41,76,14,4,10,57,25,32,1657,1655,612,456,303,222,52,7,3,1030,976,54,147,470,104,119,154
53397450,0,,,227,115,112,22,12,10,205,103,102,125,65,60,196,97,99,193,94,99,80,38,42,42,19,23,12,5,7,1,1,0,0,0,0,73,73,11,19,15,16,5,5,2,62,41,21,4,49,0,7,12
53397451,0,,,384,195,189,33,18,15,348,175,173,208,102,106,331,168,163,327,165,162,140,73,67,45,20,25,19,9,10,1,0,1,4,2,2,139,139,28,44,30,15,14,8,0,110,81,29,5,92,2,17,25
53397452,0,,,30,20,10,0,0,0,30,20,10,20,14,6,30,20,10,30,20,10,10,6,4,2,1,1,0,0,0,0,0,0,0,0,0,14,14,6,2,4,2,0,0,0,8,7,1,0,8,0,3,1
53397453,0,,,732,362,370,59,26,33,647,321,326,391,206,185,631,312,319,623,307,316,256,115,141,113,51,62,23,6,17,1,0,1,3,2,1,291,291,62,107,59,45,12,4,2,221,189,32,11,167,1,36,46
53397454,0,,,4655,2273,2382,341,177,164,3876,1855,2021,2261,1131,1130,3769,1799,1970,3696,1762,1934,1615,724,891,885,399,486,159,61,98,12,2,10,77,40,37,2095,2091,698,716,389,199,67,16,6,1283,1187,96,88,1072,20,340,330
53397455,0,,,7746,3700,4046,734,354,380,6305,2940,3365,3648,1816,1832,6171,2876,3295,6065,2822,3243,2657,1124,1533,1516,656,860,270,129,141,6,1,5,88,48,40,3774,3774,1466,1257,578,361,89,19,4,2130,2031,99,228,1856,55,686,581
53397456,0,,,8687,4242,4445,968,502,466,7227,3481,3746,4899,2425,2474,6988,3360,3628,6818,3282,3536,2328,1056,1272,1238,550,688,231,77,154,22,5,17,104,55,49,3581,3579,990,1099,772,528,146,37,7,2449,2262,187,266,1485,133,312,505
53397457,0,,,7765,3810,3955,929,489,440,6663,3226,3437,4777,2376,2401,6471,3136,3335,6331,3065,3266,1886,850,1036,938,386,552,265,80,185,22,2,20,163,49,114,3159,3156,921,873,724,474,134,24,6,2179,2026,153,260,1147,176,245,365
53397458,0,,,5063,2567,2496,699,361,338,4183,2103,2080,3147,1649,1498,4050,2031,2019,3942,1977,1965,1036,454,582,478,200,278,111,40,71,6,1,5,67,35,32,2026,2023,605,555,421,318,102,17,5,1362,1257,105,221,620,83,144,196
53397459,0,,,3215,1656,1559,348,173,175,2730,1404,1326,1775,968,807,2674,1376,1298,2628,1348,1280,955,436,519,549,221,328,185,50,135,27,2,25,37,11,26,1456,1326,503,369,240,154,46,11,3,787,727,60,97,469,77,115,158
53397460,0,,,179,93,86,16,12,4,163,81,82,99,48,51,160,80,80,158,78,80,64,33,31,28,11,17,8,4,4,0,0,0,4,3,1,53,53,4,12,18,6,7,4,2,47,30,17,2,40,0,3,5
53397461,0,,,184,93,91,11,6,5,173,87,86,100,54,46,167,84,83,163,82,81,73,33,40,34,17,17,7,2,5,1,0,1,3,0,3,64,64,10,21,16,8,3,5,1,54,41,13,2,42,3,3,15
53397462,0,,,77,38,39,4,1,3,73,37,36,49,25,24,70,34,36,68,33,35,24,12,12,13,4,9,3,0,3,0,0,0,0,0,0,31,31,6,12,7,4,2,0,0,24,19,5,1,18,0,4,5
53397463,0,,,1653,867,786,157,92,65,1327,673,654,904,484,420,1274,646,628,1237,626,611,423,189,234,207,84,123,58,18,40,8,0,8,36,23,13,649,648,193,167,132,103,40,11,2,416,361,55,35,264,9,56,60
53397464,0,,,4384,2146,2238,433,242,191,3734,1797,1937,2189,1131,1058,3610,1732,1878,3535,1687,1848,1545,666,879,913,386,527,220,88,132,20,4,16,63,31,32,1738,1736,418,616,345,237,88,19,13,1250,1140,110,94,946,15,225,326
53397465,0,,,8462,4162,4300,1215,612,603,6839,3323,3516,4762,2372,2390,6612,3211,3401,6437,3122,3315,2077,951,1126,1123,525,598,250,107,143,19,4,15,59,31,28,3422,3422,907,1046,678,576,176,31,8,2408,2248,160,338,1350,114,319,477
53397466,0,,,12050,5799,6251,1213,638,575,10383,4904,5479,7152,3482,3670,10043,4739,5304,9824,4637,5187,3231,1422,1809,1668,690,978,476,186,290,18,5,13,159,70,89,5339,5336,1794,1607,1022,711,161,35,6,3416,3192,224,324,2170,323,593,664
53397467,0,,,12045,5937,6108,1149,583,566,9907,4762,5145,6943,3409,3534,9663,4640,5023,9483,4553,4930,2964,1353,1611,1471,612,859,398,145,253,20,9,11,239,114,125,5756,5754,2288,1712,948,632,132,28,14,3249,3015,234,390,2052,356,618,602
53397468,0,,,3995,1995,2000,543,280,263,3266,1610,1656,2391,1224,1167,3125,1547,1578,3045,1509,1536,875,386,489,428,178,250,115,45,70,8,4,4,56,21,35,1544,1541,358,464,329,290,82,12,6,1126,1046,80,153,554,47,109,182
53397469,0,,,7015,3532,3483,792,401,391,5778,2865,2913,3976,2058,1918,5577,2752,2825,5450,2687,2763,1802,807,995,908,408,500,192,68,124,12,5,7,97,45,52,2891,2889,838,874,586,423,131,27,10,1931,1758,173,217,1124,96,256,358
